ID,CITY,STATE,LAT_N,LONG_W
1550,City1550,GA,54.205109,-79.251281
1551,City1551,FL,76.903259,-77.735131
1552,City1552,FL,69.812869,-70.136202
1553,City1553,FL,57.491297,-121.563182
1554,City1554,TX,31.849201,-73.968852
1555,City1555,OH,52.904184,-113.681275
1556,City1556,FL,42.823922,-85.284198
1557,City1557,PA,32.658688,-129.691144
1558,City1558,PA,61.265037,-104.008662
1559,City1559,NY,35.362786,-80.903229
1560,City1560,NC,41.995482,-75.739291
1561,City1561,NY,26.632328,-104.501715
1562,City1562,MI,28.40164,-112.864164
1563,City1563,PA,31.765082,-97.361885
1564,City1564,TX,66.119044,-81.187008
1565,City1565,MI,48.168906,-94.45339
1566,City1566,NC,35.233442,-96.6006
1567,City1567,PA,21.622714,-120.684883
1568,City1568,IL,55.40524,-76.711402
1569,City1569,IL,61.420743,-112.868159
1570,City1570,IL,51.789848,-106.326139
1571,City1571,MI,72.932319,-105.023533
1572,City1572,FL,30.251835,-119.48575
1573,City1573,CA,29.588745,-100.488303
1574,City1574,PA,62.649695,-74.656212
1575,City1575,MI,72.625624,-70.198524
1576,City1576,PA,37.872612,-77.390308
1577,City1577,CA,66.822602,-107.910815
1578,City1578,PA,38.691819,-127.557742
1579,City1579,FL,64.151846,-118.72669
1580,City1580,FL,28.221441,-119.459813
1581,City1581,MI,77.440505,-113.813178
1582,City1582,CA,57.048829,-118.555722
1583,City1583,PA,22.470438,-101.512104
1584,City1584,IL,53.214858,-92.727227
1585,City1585,NC,75.1008,-94.229361
1586,City1586,NC,59.870136,-77.323682
1587,City1587,NC,45.275924,-120.944663
1588,City1588,NC,64.250722,-70.205451
1589,City1589,OH,66.349156,-80.995562
1590,City1590,NC,23.884917,-105.65379
1591,City1591,FL,34.0866,-86.172418
1592,City1592,NY,70.466803,-86.943568
1593,City1593,OH,34.294327,-82.045393
1594,City1594,PA,21.139967,-83.811699
1595,City1595,OH,77.415589,-112.919782
1596,City1596,MI,21.860411,-82.509199
1597,City1597,TX,29.400053,-106.249719
1598,City1598,MI,20.655059,-129.622718
1599,City1599,MI,63.052111,-72.892813
1600,City1600,MI,28.1817,-109.021951
1601,City1601,NY,61.880087,-104.536144
1602,City1602,MI,63.450281,-94.394714
1603,City1603,TX,76.098582,-104.955351
1604,City1604,NY,66.505001,-90.353143
1605,City1605,IL,72.118648,-91.401255
1606,City1606,GA,46.219364,-87.401658
1607,City1607,TX,29.409442,-74.027397
1608,City1608,GA,71.235485,-110.499613
1609,City1609,MI,50.610316,-115.984464
1610,City1610,GA,24.428453,-128.462827
1611,City1611,OH,44.999835,-129.313455
1612,City1612,OH,73.317868,-117.287641
1613,City1613,NC,71.068415,-107.782093
1614,City1614,NY,22.477977,-103.372307
1615,City1615,MI,28.319938,-73.661558
1616,City1616,IL,63.537759,-125.24914
1617,City1617,PA,20.368225,-77.205253
1618,City1618,GA,22.116837,-79.069427
1619,City1619,TX,66.453214,-115.435918
1620,City1620,FL,28.867693,-96.099324
1621,City1621,MI,36.703834,-126.197529
1622,City1622,NC,63.897776,-96.879963
1623,City1623,CA,48.806037,-85.011818
1624,City1624,IL,51.287725,-76.823268
1625,City1625,PA,38.488204,-124.496519
1626,City1626,NC,21.137572,-93.236045
1627,City1627,GA,32.854989,-117.300351
1628,City1628,GA,53.436628,-126.366725
1629,City1629,FL,35.824297,-111.134846
1630,City1630,OH,67.046375,-74.779475
1631,City1631,PA,41.355047,-127.760023
1632,City1632,NY,34.945187,-117.834237
1633,City1633,PA,43.785636,-83.109591
1634,City1634,CA,23.359536,-72.460582
1635,City1635,FL,32.953328,-80.755364
1636,City1636,FL,66.068525,-87.759762
1637,City1637,OH,29.187461,-121.407457
1638,City1638,CA,44.069131,-115.344796
1639,City1639,NC,38.039383,-112.106748
1640,City1640,PA,22.322497,-97.374182
1641,City1641,TX,69.298601,-123.776009
1642,City1642,OH,66.412452,-80.429481
1643,City1643,IL,49.431626,-97.325064
1644,City1644,NY,38.429958,-110.562202
1645,City1645,PA,37.335004,-85.606797
1646,City1646,GA,62.424969,-101.587864
1647,City1647,OH,47.541247,-87.583323
1648,City1648,NC,33.188317,-72.247232
1649,City1649,TX,20.150795,-90.406316
1650,City1650,CA,23.400448,-86.467588
1651,City1651,TX,28.032789,-96.837163
1652,City1652,FL,27.724548,-104.226923
1653,City1653,TX,42.804921,-102.441707
1654,City1654,FL,75.306624,-123.890644
1655,City1655,GA,78.764888,-99.093271
1656,City1656,TX,49.310882,-101.073809
1657,City1657,GA,34.555219,-95.01914
1658,City1658,PA,51.84178,-97.241861
1659,City1659,PA,73.127178,-107.478374
1660,City1660,NC,22.467862,-80.834485
1661,City1661,NC,74.376758,-84.346372
1662,City1662,GA,25.117599,-89.425528
1663,City1663,CA,35.486797,-119.811032
1664,City1664,NY,41.065913,-84.284697
1665,City1665,PA,65.124514,-71.361781
1666,City1666,CA,27.273172,-78.175567
1667,City1667,FL,54.593371,-127.475873
1668,City1668,OH,68.527009,-84.028431
1669,City1669,OH,41.678466,-103.367403
1670,City1670,OH,23.597099,-85.207891
1671,City1671,GA,28.676849,-116.580026
1672,City1672,NC,25.019499,-100.803155
1673,City1673,TX,78.529726,-70.815373
1674,City1674,MI,58.592802,-120.967814
1675,City1675,GA,30.270446,-119.899127
1676,City1676,NY,55.934638,-120.202596
1677,City1677,FL,34.253376,-112.957075
1678,City1678,GA,71.505844,-91.728112
1679,City1679,GA,53.829129,-90.76258
1680,City1680,NC,70.821706,-72.268427
1681,City1681,CA,46.948674,-101.197763
1682,City1682,FL,25.949872,-91.103727
1683,City1683,OH,72.035131,-71.362502
1684,City1684,MI,35.328915,-80.855913
1685,City1685,FL,70.45093,-78.011023
1686,City1686,GA,52.826224,-110.041976
1687,City1687,NY,64.977134,-101.839528
1688,City1688,NC,48.538469,-102.007745
1689,City1689,FL,42.278382,-73.102797
1690,City1690,NC,76.574769,-110.89486
1691,City1691,MI,57.162476,-113.753802
1692,City1692,IL,79.898663,-116.032297
1693,City1693,PA,30.40754,-74.960927
1694,City1694,OH,29.583055,-118.165446
1695,City1695,NY,32.56591,-129.222512
1696,City1696,MI,45.805581,-111.507157
1697,City1697,NC,76.572818,-88.438531
1698,City1698,MI,79.347772,-127.420756
1699,City1699,PA,21.567524,-73.317917
1700,City1700,NC,76.12983,-94.752154
1701,City1701,GA,64.483895,-78.684399
1702,City1702,OH,64.851237,-109.283532
1703,City1703,IL,49.878558,-126.995966
1704,City1704,IL,36.666499,-124.258586
1705,City1705,NC,78.19154,-105.747376
1706,City1706,GA,26.962875,-74.067796
1707,City1707,FL,79.706557,-87.909953
1708,City1708,NY,31.627769,-100.239125
1709,City1709,PA,75.749589,-117.111337
1710,City1710,FL,75.390876,-102.564848
1711,City1711,CA,57.722564,-88.039567
1712,City1712,NY,52.346762,-94.309721
1713,City1713,CA,55.630998,-93.209075
1714,City1714,TX,72.372834,-109.396129
1715,City1715,CA,50.398582,-112.124768
1716,City1716,NC,40.509125,-106.447959
1717,City1717,NY,79.840447,-102.919184
1718,City1718,PA,34.337193,-120.460678
1719,City1719,FL,58.366526,-74.266415
1720,City1720,CA,65.71733,-121.960936
1721,City1721,PA,66.83368,-113.694026
1722,City1722,OH,44.146516,-118.487956
1723,City1723,OH,30.023244,-90.4561
1724,City1724,IL,26.799108,-84.742059
1725,City1725,GA,47.984757,-110.63325
1726,City1726,MI,50.520565,-102.710971
1727,City1727,IL,20.239709,-104.774182
1728,City1728,NY,49.421428,-96.225603
1729,City1729,OH,70.783696,-92.237106
1730,City1730,CA,22.931878,-110.139392
1731,City1731,NY,41.524428,-110.844852
1732,City1732,IL,49.592284,-85.897556
1733,City1733,NC,57.14917,-124.182231
1734,City1734,OH,22.410729,-118.10626
1735,City1735,PA,74.370871,-126.227142
1736,City1736,OH,48.096662,-96.850846
1737,City1737,NC,61.536209,-88.616302
1738,City1738,FL,58.275475,-98.871329
1739,City1739,NC,41.168748,-87.867362
1740,City1740,NY,47.400662,-82.351052
1741,City1741,IL,67.048956,-113.208554
1742,City1742,NY,34.914904,-129.157498
1743,City1743,TX,53.440707,-81.904506
1744,City1744,NC,20.324185,-99.449449
1745,City1745,MI,38.061798,-80.313018
1746,City1746,CA,40.404166,-112.889759
1747,City1747,GA,25.845534,-117.081959
1748,City1748,TX,75.89342,-121.537736
1749,City1749,FL,68.234101,-75.789044
1750,City1750,IL,36.973173,-105.359057
1751,City1751,NC,65.975526,-104.083683
1752,City1752,MI,42.203226,-80.443704
1753,City1753,MI,79.227959,-125.026687
1754,City1754,CA,65.892021,-82.187481
1755,City1755,FL,53.167414,-73.886468
1756,City1756,GA,56.541851,-116.760868
1757,City1757,IL,72.865799,-102.560385
1758,City1758,GA,44.069693,-104.430884
1759,City1759,MI,37.29699,-96.084271
1760,City1760,NC,42.991805,-113.022296
1761,City1761,TX,58.422175,-122.815373
1762,City1762,NC,57.002732,-77.750489
1763,City1763,IL,47.758585,-98.776715
1764,City1764,NC,23.605934,-111.33976
1765,City1765,NY,49.145691,-126.753266
1766,City1766,NC,43.606127,-82.554237
1767,City1767,MI,65.085734,-116.955147
1768,City1768,CA,69.425393,-124.029481
1769,City1769,FL,43.035426,-86.831415
1770,City1770,MI,48.321191,-114.074993
1771,City1771,NY,31.177843,-77.492207
1772,City1772,CA,51.545658,-91.125876
1773,City1773,PA,75.602706,-102.569272
1774,City1774,CA,68.257475,-73.461391
1775,City1775,CA,64.59407,-116.961047
1776,City1776,NC,28.498684,-103.181962
1777,City1777,IL,37.443659,-85.933945
1778,City1778,NY,51.087365,-104.425794
1779,City1779,NC,53.500318,-107.927079
1780,City1780,MI,49.005505,-95.369893
1781,City1781,TX,38.554578,-118.874665
1782,City1782,OH,43.136219,-77.065689
1783,City1783,OH,40.258642,-107.659266
1784,City1784,GA,62.638259,-89.824575
1785,City1785,NY,66.206621,-79.789256
1786,City1786,IL,66.389575,-98.276544
1787,City1787,OH,54.281022,-89.791239
1788,City1788,PA,26.720117,-78.313463
1789,City1789,FL,35.393949,-115.380763
1790,City1790,NY,79.261743,-122.783683
1791,City1791,IL,27.451696,-77.213888
1792,City1792,NY,36.714778,-95.37311
1793,City1793,CA,58.759092,-125.44495
1794,City1794,IL,73.688295,-101.746837
1795,City1795,PA,60.224358,-89.655512
1796,City1796,NC,78.351449,-72.655761
1797,City1797,NC,21.049152,-108.425793
1798,City1798,CA,32.909897,-87.503553
1799,City1799,FL,24.853181,-78.329801
1800,City1800,NY,76.429026,-129.207034
1801,City1801,GA,79.971818,-118.429353
1802,City1802,CA,76.571911,-90.998443
1803,City1803,IL,69.712206,-111.282517
1804,City1804,CA,65.755788,-84.978685
1805,City1805,CA,50.771215,-101.090055
1806,City1806,PA,20.62679,-126.420007
1807,City1807,TX,34.074598,-80.675644
1808,City1808,GA,72.612547,-90.950356
1809,City1809,IL,66.695867,-100.266132
1810,City1810,PA,58.593223,-104.833177
1811,City1811,NC,40.6316,-99.052476
1812,City1812,TX,37.904652,-84.330445
1813,City1813,CA,43.775719,-102.364394
1814,City1814,PA,70.963518,-127.389271
1815,City1815,PA,22.967492,-103.018264
1816,City1816,IL,22.605709,-79.036681
1817,City1817,MI,71.379265,-116.318874
1818,City1818,NY,60.085449,-117.179426
1819,City1819,NY,68.700409,-108.431152
1820,City1820,NY,79.493923,-112.977373
1821,City1821,CA,63.118099,-116.709925
1822,City1822,TX,71.773154,-84.647845
1823,City1823,FL,32.137474,-88.130085
1824,City1824,NC,42.929316,-127.790552
1825,City1825,FL,43.889537,-83.470585
1826,City1826,FL,70.920177,-74.586138
1827,City1827,NY,48.236681,-117.581237
1828,City1828,MI,23.651706,-115.225217
1829,City1829,GA,21.915166,-96.180592
1830,City1830,PA,69.065995,-127.453602
1831,City1831,FL,34.761499,-93.062854
1832,City1832,IL,36.857054,-86.758972
1833,City1833,NY,35.1126,-81.322225
1834,City1834,GA,65.111314,-105.50775
1835,City1835,CA,72.181779,-103.783186
1836,City1836,OH,56.943948,-117.512656
1837,City1837,OH,59.859152,-121.325603
1838,City1838,FL,63.04718,-110.232814
1839,City1839,OH,26.301889,-113.419205
1840,City1840,GA,31.869379,-128.471613
1841,City1841,PA,76.898252,-101.871112
1842,City1842,TX,55.531375,-123.991952
1843,City1843,FL,56.923409,-115.583892
1844,City1844,IL,42.192253,-98.376358
1845,City1845,FL,55.606359,-120.32401
1846,City1846,TX,27.63368,-124.175587
1847,City1847,PA,56.611615,-93.035195
1848,City1848,FL,24.945009,-108.486464
1849,City1849,TX,77.255578,-110.381119
1850,City1850,TX,79.356849,-86.102464
1851,City1851,FL,62.299305,-91.262062
1852,City1852,IL,35.639267,-104.304273
1853,City1853,PA,30.830962,-78.588058
1854,City1854,TX,35.051302,-89.18757
1855,City1855,FL,63.898885,-77.31188
1856,City1856,GA,54.11567,-101.633965
1857,City1857,GA,51.544092,-86.588265
1858,City1858,IL,47.732433,-71.673297
1859,City1859,PA,71.937939,-107.755417
1860,City1860,TX,76.226216,-121.676394
1861,City1861,FL,28.916298,-114.559698
1862,City1862,PA,58.331739,-100.149041
1863,City1863,FL,65.246119,-78.115847
1864,City1864,GA,35.470827,-113.669177
1865,City1865,FL,41.324196,-95.195277
1866,City1866,MI,31.77461,-105.559259
1867,City1867,GA,45.174181,-70.735349
1868,City1868,MI,68.676092,-105.221935
1869,City1869,GA,49.546351,-102.080376
1870,City1870,OH,54.758175,-100.476443
1871,City1871,NC,50.753915,-81.452659
1872,City1872,IL,52.203829,-102.605972
1873,City1873,OH,41.030531,-124.328165
1874,City1874,OH,58.769908,-88.615419
1875,City1875,MI,52.535789,-128.373867
1876,City1876,PA,42.398087,-93.528226
1877,City1877,NC,68.975056,-105.810449
1878,City1878,PA,76.090127,-83.150955
1879,City1879,PA,49.39822,-118.129197
1880,City1880,IL,59.060726,-121.676325
1881,City1881,NY,45.503671,-97.362238
1882,City1882,GA,21.972523,-99.726707
1883,City1883,FL,51.174029,-118.345319
1884,City1884,FL,61.510489,-99.427645
1885,City1885,MI,50.996826,-97.031142
1886,City1886,PA,49.13106,-126.426906
1887,City1887,MI,76.09049,-80.608065
1888,City1888,CA,51.475504,-92.739096
1889,City1889,CA,69.936013,-82.64448
1890,City1890,NY,73.285708,-126.563506
1891,City1891,GA,64.533961,-72.009753
1892,City1892,IL,35.283249,-74.338657
1893,City1893,IL,52.73443,-114.989752
1894,City1894,NY,71.96643,-124.037647
1895,City1895,MI,39.642537,-102.096405
1896,City1896,NC,42.609369,-104.271463
1897,City1897,OH,79.133572,-80.403092
1898,City1898,PA,69.422955,-108.853675
1899,City1899,CA,70.088416,-111.099604
1900,City1900,NC,32.809578,-121.227972
1901,City1901,GA,60.490663,-97.133786
1902,City1902,IL,46.046359,-74.98115
1903,City1903,NC,43.684004,-111.905766
1904,City1904,NC,58.910787,-129.872751
1905,City1905,NY,24.567348,-102.198214
1906,City1906,TX,70.945282,-127.454322
1907,City1907,NY,34.644526,-120.688796
1908,City1908,MI,79.532407,-120.814982
1909,City1909,NC,79.982551,-107.164628
1910,City1910,NY,28.194501,-95.00415
1911,City1911,NC,49.773601,-80.205372
1912,City1912,FL,74.172542,-119.555033
1913,City1913,IL,30.892271,-74.491864
1914,City1914,OH,54.844336,-74.392736
1915,City1915,IL,60.721602,-98.105068
1916,City1916,NY,48.751731,-74.706199
1917,City1917,GA,62.124574,-75.646131
1918,City1918,CA,72.391843,-89.82644
1919,City1919,PA,37.974282,-77.452359
1920,City1920,GA,63.438345,-85.827457
1921,City1921,CA,75.338908,-82.231775
1922,City1922,PA,32.614515,-79.321692
1923,City1923,FL,49.293226,-77.460757
1924,City1924,PA,42.821508,-119.58988
1925,City1925,CA,65.431232,-126.095087
1926,City1926,IL,42.654863,-70.764862
1927,City1927,TX,74.093748,-110.847297
1928,City1928,CA,61.914458,-86.717237
1929,City1929,NY,30.381599,-98.774938
1930,City1930,MI,75.829551,-95.482428
1931,City1931,NC,27.634854,-100.03173
1932,City1932,OH,54.63351,-102.938959
1933,City1933,FL,59.048954,-99.334241
1934,City1934,TX,50.603438,-124.289878
1935,City1935,TX,33.934906,-88.643005
1936,City1936,FL,45.910086,-122.527722
1937,City1937,TX,28.333,-124.505634
1938,City1938,CA,64.108764,-118.797343
1939,City1939,OH,30.081283,-95.89301
1940,City1940,NC,30.723113,-78.886326
1941,City1941,MI,69.206324,-124.67526
1942,City1942,CA,47.34332,-119.09342
1943,City1943,NC,64.19719,-125.572913
1944,City1944,TX,34.32267,-81.702114
1945,City1945,NY,48.051112,-95.705252
1946,City1946,MI,28.469874,-82.070689
1947,City1947,NY,31.568039,-80.942891
1948,City1948,NC,63.123955,-107.750489
1949,City1949,MI,72.57364,-98.929736
1950,City1950,MI,21.929168,-112.620038
1951,City1951,FL,71.198947,-90.815493
1952,City1952,MI,51.553272,-124.456294
1953,City1953,GA,57.343035,-88.019595
1954,City1954,NY,43.575362,-125.144127
1955,City1955,OH,33.82739,-84.846076
1956,City1956,TX,72.94549,-124.77201
1957,City1957,TX,48.171111,-115.452785
1958,City1958,IL,35.161939,-110.692994
1959,City1959,TX,62.694909,-103.484248
1960,City1960,NY,52.609176,-72.398002
1961,City1961,CA,33.568424,-78.537051
1962,City1962,OH,39.289807,-101.015839
1963,City1963,MI,71.998129,-89.228618
1964,City1964,NY,30.772506,-93.751162
1965,City1965,TX,57.019116,-120.023938
1966,City1966,IL,65.974507,-125.908485
1967,City1967,PA,75.455664,-128.281537
1968,City1968,NC,41.798604,-82.81976
1969,City1969,NC,27.057809,-96.730025
1970,City1970,IL,73.018438,-91.057422
1971,City1971,OH,55.338088,-91.063135
1972,City1972,NY,48.758925,-111.293575
1973,City1973,NY,26.315968,-102.957956
1974,City1974,NY,68.758416,-115.882232
1975,City1975,NC,28.391497,-129.787472
1976,City1976,IL,74.831133,-104.130318
1977,City1977,GA,22.488962,-77.969938
1978,City1978,NC,33.036139,-121.889599
1979,City1979,IL,48.608287,-115.557515
1980,City1980,NY,28.105102,-118.453496
1981,City1981,GA,72.70101,-94.923929
1982,City1982,NY,25.057291,-127.549137
1983,City1983,NY,33.318207,-103.712548
1984,City1984,PA,49.319121,-85.876621
1985,City1985,GA,27.621043,-122.182828
1986,City1986,GA,28.435589,-85.135185
1987,City1987,MI,64.629509,-127.711662
1988,City1988,MI,66.917217,-88.948064
1989,City1989,IL,25.271364,-97.019957
1990,City1990,GA,22.413373,-102.797903
1991,City1991,NC,55.797153,-129.259832
1992,City1992,NY,63.951174,-124.628418
1993,City1993,IL,54.886524,-71.103802
1994,City1994,GA,55.34222,-116.360594
1995,City1995,GA,63.212269,-95.112693
1996,City1996,IL,44.034131,-106.879228
1997,City1997,NC,65.489163,-112.711784
1998,City1998,GA,26.885797,-88.243389
1999,City1999,IL,75.836531,-109.769937
2000,City2000,FL,65.74974,-98.738576
2001,City2001,NC,32.18767,-96.928641
2002,City2002,IL,33.582014,-120.885568
2003,City2003,CA,21.952262,-122.516882
2004,City2004,PA,20.606441,-92.835754
2005,City2005,IL,30.097274,-121.926223
2006,City2006,CA,37.726158,-120.613797
2007,City2007,CA,61.572315,-75.293452
2008,City2008,FL,42.728522,-103.999833
2009,City2009,MI,78.137397,-100.621595
2010,City2010,CA,31.475294,-128.710472
2011,City2011,IL,41.161002,-129.453203
2012,City2012,MI,43.476926,-127.406891
2013,City2013,GA,67.301862,-118.485621
2014,City2014,NY,28.159596,-88.353035
2015,City2015,MI,28.12616,-116.437341
2016,City2016,PA,30.058419,-88.473739
2017,City2017,IL,56.457604,-71.441966
2018,City2018,CA,70.846837,-100.412041
2019,City2019,PA,53.570318,-90.650206
2020,City2020,FL,49.280222,-125.507209
2021,City2021,TX,50.796145,-107.544242
2022,City2022,IL,33.033715,-72.228139
2023,City2023,IL,69.828749,-78.202733
2024,City2024,TX,59.184221,-109.89557
2025,City2025,IL,71.361583,-88.36288
2026,City2026,NY,75.881003,-104.912981
2027,City2027,NY,79.459411,-127.419721
2028,City2028,NC,38.047642,-100.380347
2029,City2029,NY,77.002328,-74.076409
2030,City2030,OH,72.744031,-111.431836
2031,City2031,CA,48.609518,-92.371264
2032,City2032,CA,70.132329,-85.170992
2033,City2033,TX,39.806007,-74.44877
2034,City2034,FL,37.608389,-101.541692
2035,City2035,MI,26.97067,-75.21388
2036,City2036,GA,67.201173,-102.309611
2037,City2037,OH,66.632244,-95.163869
2038,City2038,TX,77.320554,-111.110593
2039,City2039,PA,47.443137,-82.462566
2040,City2040,TX,57.513284,-102.040416
2041,City2041,MI,50.142623,-73.282023
2042,City2042,OH,36.486461,-127.94026
2043,City2043,TX,46.331803,-72.497838
2044,City2044,GA,39.603266,-70.430179
2045,City2045,OH,29.082819,-127.221067
2046,City2046,OH,24.474312,-85.598019
2047,City2047,OH,65.577512,-93.984334
2048,City2048,OH,62.584954,-107.435378
2049,City2049,TX,24.137254,-77.135669
2050,City2050,OH,66.562499,-122.322
2051,City2051,PA,60.858716,-94.345946
2052,City2052,GA,41.326143,-107.524048
2053,City2053,GA,51.510478,-107.501824
2054,City2054,FL,46.333899,-94.065706
2055,City2055,PA,26.339051,-96.703536
2056,City2056,OH,31.953522,-91.113593
2057,City2057,NC,54.353032,-108.301684
2058,City2058,MI,56.109569,-100.43887
2059,City2059,GA,57.30106,-109.352211
2060,City2060,PA,64.120088,-107.105751
2061,City2061,CA,62.630787,-86.05237
2062,City2062,CA,50.160162,-79.806043
2063,City2063,PA,63.351177,-77.087533
2064,City2064,OH,56.759831,-103.798558
2065,City2065,PA,66.258009,-127.396336
2066,City2066,NC,42.571822,-113.631414
2067,City2067,FL,25.691193,-111.812898
2068,City2068,FL,78.78863,-109.209383
2069,City2069,FL,50.248373,-101.726319
2070,City2070,MI,63.592234,-101.70763
2071,City2071,NC,51.174999,-116.247407
2072,City2072,CA,37.060989,-101.786879
2073,City2073,PA,67.359552,-102.581671
2074,City2074,NY,73.245647,-113.751295
2075,City2075,NY,48.539195,-78.477244
2076,City2076,NC,74.891851,-102.583903
2077,City2077,NC,37.561484,-96.627213
2078,City2078,IL,48.433558,-118.898847
2079,City2079,OH,69.681446,-109.33979
2080,City2080,FL,74.20088,-90.933964
2081,City2081,MI,72.242376,-100.61534
2082,City2082,CA,37.206238,-105.137349
2083,City2083,CA,67.022954,-119.184668
2084,City2084,GA,55.258266,-119.958308
2085,City2085,NC,54.453707,-126.251563
2086,City2086,OH,25.580691,-86.854576
2087,City2087,NY,68.478968,-95.456382
2088,City2088,FL,46.39595,-111.302213
2089,City2089,TX,49.14737,-119.74127
2090,City2090,FL,32.465842,-126.221641
2091,City2091,GA,79.701581,-105.476879
2092,City2092,NY,55.948553,-86.695844
2093,City2093,GA,75.331294,-82.910189
2094,City2094,FL,49.240361,-114.304687
2095,City2095,IL,59.481959,-85.98664
2096,City2096,NC,46.255876,-87.751685
2097,City2097,IL,49.51926,-105.957925
2098,City2098,TX,61.356511,-104.328175
2099,City2099,CA,54.853775,-89.754055
2100,City2100,IL,64.588016,-123.171945
2101,City2101,MI,47.546243,-98.776434
2102,City2102,CA,76.749958,-113.464346
2103,City2103,IL,70.684218,-114.992306
2104,City2104,FL,68.062173,-123.807101
2105,City2105,MI,63.987111,-88.282468
2106,City2106,FL,65.162217,-117.27725
2107,City2107,PA,31.054797,-83.472525
2108,City2108,MI,62.660087,-86.783116
2109,City2109,PA,74.215259,-103.538339
2110,City2110,FL,69.66111,-89.567113
2111,City2111,MI,42.311835,-107.834014
2112,City2112,NC,63.98089,-107.025606
2113,City2113,GA,54.64252,-119.764447
2114,City2114,MI,54.02634,-110.508926
2115,City2115,FL,60.568168,-85.288868
2116,City2116,CA,62.686753,-106.08704
2117,City2117,NY,28.126945,-100.253422
2118,City2118,NY,66.018,-94.103464
2119,City2119,FL,49.118195,-125.820504
2120,City2120,NY,31.17578,-99.90807
2121,City2121,MI,32.266475,-108.91791
2122,City2122,NY,55.922497,-118.807277
2123,City2123,OH,46.932735,-117.052362
2124,City2124,NC,48.333019,-116.381203
2125,City2125,NY,75.735344,-105.879706
2126,City2126,MI,51.898008,-121.861227
2127,City2127,OH,27.619525,-127.413675
2128,City2128,OH,39.986464,-99.488417
2129,City2129,IL,74.32189,-119.015246
2130,City2130,OH,44.290331,-118.344301
2131,City2131,IL,28.6119,-85.473732
2132,City2132,TX,31.06146,-107.523288
2133,City2133,NC,45.779581,-74.578962
2134,City2134,FL,65.341726,-90.282759
2135,City2135,NC,75.844509,-102.655809
2136,City2136,TX,47.997441,-113.355772
2137,City2137,PA,78.201449,-80.694459
2138,City2138,FL,66.23087,-95.718355
2139,City2139,OH,65.407933,-107.918568
2140,City2140,TX,33.54997,-120.318654
2141,City2141,MI,53.758157,-107.427564
2142,City2142,OH,44.716791,-81.7493
2143,City2143,MI,24.071262,-119.075227
2144,City2144,CA,62.966588,-100.467641
2145,City2145,MI,44.73286,-103.859518
2146,City2146,OH,46.316569,-85.457234
2147,City2147,GA,79.230647,-73.522006
2148,City2148,GA,34.417009,-78.055869
2149,City2149,CA,21.46103,-110.990022
2150,City2150,NC,37.796004,-72.363642
2151,City2151,IL,40.354081,-116.057364
2152,City2152,MI,61.392768,-113.86751
2153,City2153,IL,63.022931,-112.77385
2154,City2154,GA,38.404524,-116.875153
2155,City2155,CA,78.278281,-128.573776
2156,City2156,NC,44.27495,-72.740426
2157,City2157,NY,69.207449,-107.379975
2158,City2158,OH,22.385449,-100.947252
2159,City2159,IL,60.47438,-124.555366
2160,City2160,FL,65.965343,-85.933827
2161,City2161,GA,39.292938,-107.483648
2162,City2162,GA,64.326393,-81.863732
2163,City2163,IL,42.921671,-110.594858
2164,City2164,NC,48.14016,-85.403404
2165,City2165,FL,70.151071,-96.994574
2166,City2166,IL,35.553832,-99.669926
2167,City2167,PA,48.808881,-120.764456
2168,City2168,FL,66.256572,-83.119746
2169,City2169,TX,55.058167,-71.234239
2170,City2170,GA,65.206896,-84.849461
2171,City2171,IL,67.044545,-94.090586
2172,City2172,CA,65.470175,-128.762085
2173,City2173,NY,36.445226,-96.404865
2174,City2174,GA,54.283697,-74.257761
2175,City2175,MI,76.501469,-115.420282
2176,City2176,NY,57.545274,-88.751742
2177,City2177,NC,53.615508,-94.770699
2178,City2178,TX,52.016397,-103.130848
2179,City2179,IL,67.817985,-82.122567
2180,City2180,FL,34.276966,-98.189305
2181,City2181,NY,21.684367,-123.354287
2182,City2182,IL,79.786984,-89.787418
2183,City2183,GA,72.457794,-78.903131
2184,City2184,OH,61.96173,-124.649626
2185,City2185,IL,33.293932,-98.153422
2186,City2186,PA,24.918833,-99.464347
2187,City2187,GA,65.52162,-116.093828
2188,City2188,OH,71.471707,-115.206991
2189,City2189,IL,33.212652,-70.1128
2190,City2190,PA,66.209688,-102.358027
2191,City2191,TX,70.307246,-93.23504
2192,City2192,FL,24.333687,-86.979944
2193,City2193,FL,41.462877,-74.490956
2194,City2194,GA,34.542842,-73.159851
2195,City2195,IL,68.306876,-91.676574
2196,City2196,PA,78.418881,-104.803873
2197,City2197,NC,28.644696,-91.393179
2198,City2198,GA,30.115154,-110.41479
2199,City2199,FL,71.55103,-128.085119
2200,City2200,OH,62.803585,-90.962836
2201,City2201,GA,59.605602,-79.212451
2202,City2202,PA,69.271729,-72.877031
2203,City2203,TX,27.702391,-108.382815
2204,City2204,GA,70.143358,-88.78077
2205,City2205,NC,33.987389,-82.199764
2206,City2206,GA,60.613105,-100.553859
2207,City2207,CA,50.314045,-112.021374
2208,City2208,FL,27.227044,-71.505606
2209,City2209,MI,28.771907,-128.742749
2210,City2210,FL,74.038966,-121.826297
2211,City2211,FL,59.341635,-127.229424
2212,City2212,NY,73.972126,-76.660289
2213,City2213,PA,29.494245,-74.140333
2214,City2214,IL,59.929821,-112.222355
